Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1175772019742400514""",https://twitter.com/oprah/status/1175772019742400514,22/09/2019 14:01,"""The wait is over tomorrow. I’ll be announcing my next pick for @oprahsbookclub with @Apple here and on @CBSThisMorning with the author. #ReadwithUs https://t.co/4ayuFUJGqp""",Tweet,Twitter for iPhone,168,1875,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1175182362377932800""",https://twitter.com/oprah/status/1175182362377932800,20/09/2019 22:58,"""A new chapter of my Book Club with @Apple begins this Monday 9/23. Follow @oprahsbookclub for more 📚📚📚 #ReadWithUs https://t.co/5O7dT5a5Dz""",Tweet,Twitter for iPhone,233,2106,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1174165558599639041""",https://twitter.com/oprah/status/1174165558599639041,18/09/2019 03:37,"""Loving this conversation. #BlackWomenOWN""",Tweet,Twitter for iPhone,116,1111,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1172893053553729536""",https://twitter.com/oprah/status/1172893053553729536,14/09/2019 15:21,"""It’ll also be available on Facebook tomorrow 9/15 and through our @SuperSoulSunday podcast on Wednesday 9/18. Really worth your time.""",Reply,Twitter for iPhone,41,406,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1172892748132884480""",https://twitter.com/oprah/status/1172892748132884480,14/09/2019 15:19,"""Malcolm @Gladwell’s new book Talking to Strangers will have you saying hmmm interesting 🤔 in every chapter. He once again brings a new perspective to subjects we’ve all thought about. I invited him over for a @SuperSoulSunday convo which airs tomorrow 9/15 at 11a on @OWNTV! https://t.co/84nHDkKhPo""",Tweet,Twitter for iPhone,407,4096,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1172512107956490241""",https://twitter.com/oprah/status/1172512107956490241,13/09/2019 14:07,"""Tickets for #Oprahs2020VisionTour are officially on sale TODAY! Bring along your Gayle, your siblings, your parents, your colleagues, and your loved ones so we can all collectively make 2020 the year of transformation and triumph. Click here for tickets: https://t.co/OlTn1jBbDM https://t.co/6s6UyOsRKv""",Tweet,Twitter Web App,309,2439,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1172211587639365632""",https://twitter.com/thr/status/1172211587639365632,12/09/2019 18:13,"""'Queen Sugar' renewed for season 5 at @OWNTV https://t.co/v5yQia4x3p https://t.co/zwnrUgPiJs""",Retweet,SocialFlow,49,456,"""17446621""","""The Hollywood Reporter""",thr,Verified,https://twitter.com/thr,Not Protected
"""1171968295878254593""",https://twitter.com/oprah/status/1171968295878254593,12/09/2019 02:06,"""Dear @Ava, @SparksAnthony, and entire #QueenSugar team. Yet do I marvel!! bravo Bravo! Please take your bows .. ALL""",Tweet,Twitter for iPhone,213,2940,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1171946350763827202""",https://twitter.com/oprah/status/1171946350763827202,12/09/2019 00:39,"""Holding my breath for tonight’s season finale. Best season yet!
#QueenSugar @ava https://t.co/yUFTMuwqto""",Tweet,Twitter for iPhone,132,1188,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1171792418858921985""",https://twitter.com/deadline/status/1171792418858921985,11/09/2019 14:27,"""Oprah Sits Down With Disney Boss Bob Iger, Malcolm Gladwell &amp; More For New ‘Super Soul Sunday’ https://t.co/gWHj2PbJvy https://t.co/i1Kx8gLqBl""",Retweet,dlvr.it,63,384,"""586032653""","""Deadline Hollywood""",deadline,Verified,https://twitter.com/deadline,Not Protected
"""1171617965709524993""",https://twitter.com/oprah/status/1171617965709524993,11/09/2019 02:54,"""@jmalakai_bee 😂😂 you so right #Greenleaf""",Reply,Twitter for iPhone,6,37,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1171614214345019392""",https://twitter.com/oprah/status/1171614214345019392,11/09/2019 02:39,"""@4fortune424 She’s representin’ the archetype for all women who do the same. #Greenleaf""",Reply,Twitter for iPhone,12,30,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1171613701624848384""",https://twitter.com/oprah/status/1171613701624848384,11/09/2019 02:37,"""@jussassy2u I knoooow🤦🏾‍♀️""",Reply,Twitter for iPhone,5,23,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1169278954412412929""",https://twitter.com/etnow/status/1169278954412412929,04/09/2019 16:00,"""Oprah Winfrey is going on tour once again!
https://t.co/skQlpQpT08""",Retweet,TweetDeck,79,607,"""23603092""","""Entertainment Tonight""",etnow,Verified,https://twitter.com/etnow,Not Protected
"""1169243698376400896""",https://twitter.com/people/status/1169243698376400896,04/09/2019 13:39,"""Oprah Winfrey Announces Wellness Tour in 2020 — All the Details! https://t.co/4Kwp4Msc3v""",Retweet,SocialFlow,70,536,"""25589776""","""People""",people,Verified,https://twitter.com/people,Not Protected
"""1169234124189687808""",https://twitter.com/oprahmagazine/status/1169234124189687808,04/09/2019 13:01,"""Stop Everything: Oprah Is Going on Tour, and You Can Catch Her in a City Near You! https://t.co/HDihLk1noJ""",Retweet,SocialFlow,77,633,"""19472585""","""O The Oprah Magazine""",oprahmagazine,Verified,https://twitter.com/oprahmagazine,Not Protected
